sha256,y_pred,y_score
ac064a48dee902c33fdf9bc5ba517e5bbed7e9c936aff81afa5e6bb7c1807ff6,0,0.013635405
c72d0fac595600514d493c836df0d9a2cefa90ec50714eea7ef645c569ceaf54,0,0.03553903
dd9413cd4db998629c3c87d39e485fd24f8d727f8b715ad1b773e023a2e2a8d2,0,0.003286572
c687e96e2342db93524e815d6b5a95ff3e116cc9a2de84818e6cce0c61136829,0,0.0011507395
1f5aa27f1ca919d643e668b3a25f0dbe4533b3d9ed3cc18004a7fc821053c168,0,0.021828149
c981150a24ff508121b51100f001afc324d3b6436ec40da85cf3f3ac0718b6d1,0,0.0025914563
e17f4f3b9a41670c98a18e4828ff4f2c4a2fbc0f8c920d91a61bcecce1358448,0,0.0003066834
e7318b7bb1c9cb946dd7c9f87fc0118de4639e11703765e58527061c57224e08,0,0.008360003
0d5074f4fca454dd4c364ea73bcaced0bab129c8cfac267b862ec005bea5fc62,0,0.00020682161
10e2b50333c3ca5624a03ae151022aa0391e5edc9831cdd4272af8dce876ced8,0,0.00027349524
5f6a092594a6114df25b04ff94382a6bbc44c29fb84e25ed62579a74b57d8e22,0,0.6316264
0193c7cc2b83d709df8b4a97bd35169eb16d8b627d9deb9809f1aeac04ef9bc4,0,0.007463126
b6db6f5364db80d04a9bfa8ed8f855fe73a0f55d6bb66d0947e3b184f526476d,0,0.00027349524
bd6fdf040e13da4d869bb26c33b583233eff859089d42707e8d46de3f2f3fd5e,0,0.004736812
e15789b6933bde4849e6bb9e775ca96c72c323ee15d7cd160e6274bf3ce8180e,0,0.004985346
f95e05477881a1d762b0a8ab4bcf4077695b900ae79d2a92242a20b3b301bb3b,0,0.0004957006
a318cd82e6e8a64c5d7c555ae7752a552152a92f660964ccd34bb9b4d2a9fbb5,0,0.0021294197
0889b227941c0f60f34f2cd9e8e6cf4f89a18b56f1051e08c66e463610e87277,0,0.011395352
21e5afd9536652d80d181d5d0fbef99d91113da05676b7ee104a83a99e31446f,0,0.00018494707
e0b5fca9745a3955de1c953a96ffaa1aefe00913762d44f39db87206e995e985,0,0.02655357
be94912dc10d5c56748460e2603e4b7cd7b4613fd307d041fe06319670c7a4b8,1,0.7583358
8c3b0d959bfaf19556bed1b1b02084a9f31c5e9e655897230f26ab231cc8796c,0,0.0023726523
f1aaac800b8956a90590152ea1056aca21da7f3b958ebd693172718f7fd1340e,0,0.012917286
95f4237d9c541a2ea4da58e91ead5a43195ce3b793a8f1479e45ac777641ded5,0,0.052369356
660f33551ef597d95124de338ab1b4bac72efddeff3a8326edc09cc6e51d3478,0,0.012321085
6561c291dcbc2e5a14600ded77ed37f509fbb12970743985222faad6e8809312,0,0.025193103
bd585bd9415f031d486e239d028ed8533a0fab378a22ec42e407079dee2cca2c,0,0.08467295
6afcdb7ebd71a74b2ffe7d50aef13d17802d0838b2c6f9e65d50a7af1699ebf0,0,0.0013080786
bda77b273e6f7b60e4a67d31b7bb431171f3e179372cc43dd326d02dddfe06f7,0,0.00012781181
c8ddaa9e7cbf3ba43a9cddc88a9ee86f55ff524a1cf9cceb18289dc091ec3363,0,0.00031557647
83a6dfe94c4dd115c59c5bc7329d8709f9960df27953352b96f7fc576d4ad50d,1,0.967585
8ddf07821ae45e253f9d0ea475a948a73e59737da58da7402433ba259acd5236,0,0.00021953539
3443b042ae71cfbf7f95963b5a2898b661d8cb0d7caae9e6db7e96a34274490f,0,0.00010284573
650604c97067ef05c8e5b12b49714b0fcc917ce71f3f023fa27b9cddea51fbcb,1,0.14589496
82645885087bebd60c2b7c67d11e05a084c336af0fbae88b1a75118f54025b63,0,0.2231467
a15d0f07f05215ea26a3177e45dc8cf47cf6a4549cd1a3d69517833987887f00,0,0.004578234
525aec2f458b5be60dd882f36afb8fa7ac7443624b7bea097e3cc9db68e1df97,0,0.00026938436
81113304fc838f47c28ba0c764bdc3d9db045c33d166af7cddc20599f4b126ca,0,0.0001718153
27e0244ab3b681a97acd1a7d74c8338d75b019703bb2d2359907c36f653c0462,0,0.000836144
5c74d7e620ca7fcdae946b04180526b77fdd8a678e70fe1b203f1dfd461b91d7,0,0.0419349
8ed3f0fdb89c66952147ec72edf59e7fc05d99757d85e6ae0c359c949ec4d067,0,0.043344073
579d02a8a987aabd1c5750f7adb20089d3ec4c89307024f1f31aa2cfa757472f,0,0.043344073
14091b0f0193745b553a60e241b88b52191406af7d93913cdfb15367b0a71f13,0,0.043344073
9349e120ee3adc2c58ef325c277deb8e0b8b3397f6fec4892f73d8ae705e88a6,0,0.043344073
00a22e2aa37e12af3db04e6ff5892470eb10db773e68bd6912d31257944d08c4,0,0.028706817
f37b5187ebbd156a7d4e1d344bab67272e1977e7be9b07a90e6100496a2d6939,0,0.003289316
3a00d8dfb92e0b9f7d87df2b076768580ddc88ec717621e36a198948742a260f,0,0.004061104
817f5ed6bd1506007acf6125a714fa8600fcf757cddf46a6ac410f62df8de12c,0,0.059870847
a47610d4e706e4cff72ccbf1b2327838ecd8f5ecbb339000f63010998d70316e,0,0.0027705058
fa55cbd2fa941f23ab1efe8e5a5e3271f5d0230bee496fb11cf887dd8dd597ec,0,0.006432386
615638a3ffa955d8904023301a41a661aae50443ece4259e7b7bd4006ee8e8ac,0,9.7406264e-05
f9ee943c43d8e6a9c69fbb46ad35b452104798817785b87555a0e29de442f3a4,0,0.12112545
382f112ad68df24a64a00dfd10a7a853e7e5676387b2578ca6b7c25e50a3e645,0,0.017850494
11754d8770a7992b1a4a4b5bd1dcb9452627408b216256fe68bf59405b97cda4,0,0.009505806
8c4393faaa2efa60e61d8fc5f569ced3022725c00a185f3204ab817cd8b41fe2,0,0.04354064
2d70dffeb7d7a9d45cf99738f97b8d1aedbbed923bbd2c933027afcfdda2558a,0,0.00862963
619b2eb6a7717a851992fee4005313e5f224ca6233c0a35182b3505cb06b7364,0,0.0006084481
9c32910474ce842d02a7be9fbae6c50339f8a63b4d78728c5cf48d2052e817a6,0,0.0040411665
9f77c7c2cac0801cd3b0691b4961cb588f2003e033878ee1eabdbdda544ba768,0,0.0034444076
36bd18d9a6b3180aa9897a18e8e8095bfd373933fa8fff8f207b56c1a8401df3,0,0.003308486
e3bc9d83b9c5994a681849e318598284ce47c9ca0eed46368ea05f1aacb18c61,0,0.0029538414
8f9afb2f3da389ea7c17fad7a0296ea90be920559f86f9f9dac2b8262aad0a35,0,0.008914695
3435057f567fc52377ca73ac57e0a3f6258529a5ffa3e7ef86b3f5f2db53cae3,0,0.00038618268
dcfe3788004444bd69e2fb839c18a973b488e94f46f1b818b6c005afdcad1d5f,0,0.03828457
3da79960ca476d084e901e5afa3c3f619159e17e839669b068be9587f45c6c83,0,0.0008834995
ca02c07b991f8064b3536c53f8f1553e5512ddb24f63d72a4107add5684b87da,0,0.0042129047
3e44dfb42e1447fda15ffb153d52f3c7fd9a7328442d8a512a5526f115d4588e,0,0.0003493788
61dd65e40f357a860aeca1044f743d381d6edb6d671a087dca55ce531b24deb3,0,0.0010307492
798837d1aa86ac09ee11b03cc6c7f6ec6a24a6ec03c5cad1165db14c9886760d,0,0.0013502346
0d945152b2be089ec9aa7e85d9a0e91c305022635b944a05ee5c22f18f59ed02,0,0.16903147
9419137544f2498aaebfb04e39d308e8d67ec237246d9ee3a576fda1f1f66034,0,0.0012106409
fed4b8264c32f9742c62dab3bd9495f3719e12ac618e58c810a858350eceefef,0,0.001230438
aeb507ca370d153cc2dbbe30a5674069b103b4be30588f0678b9e8e51349f95c,0,0.00027349524
f8bcf7206651b1abe9ca7c8489c46d6803b6ea68b997d9d55bde8aab48afb80e,0,0.0064512007
0c06e5fc45eabccbbe2a8d287bc65ae13e3d797d4dd41e637c98d946a4895444,0,0.00081887643
9fe1df08887b775a5a438e8959d3d63f9613ceb1c9421582084d62fc3912b3c4,0,0.13212985
9ce774f0a46f37841127959c8babe6cd64356c0228da224f39002641f4353dc7,1,0.015384775
d017ccec50ca48127b7ae660b22526a273e02241d0995d48ee25e0a96892fc2b,0,0.0054645455
e922928868d2031f9f44adcb424f1ed79210b0ebbbcd8accbb8eb1e8400114a7,0,0.006164655
590a97a1911336742027c080aa608fbb4df3928b070f9128e7972ba85b97475c,0,0.08047533
2b3311fdd7278c441c5fc9790b7f4b10523c4307cec474854674ae379711f918,0,0.0015651308
2f3f250c916fbda830b3bbe8db582539039017ec6586c0ec3eb3f5da350a5817,0,0.020962758
4780696432e7b16fbe9fef18f9a9ff31628287774b374b021af8ebd6d8db8b5a,0,0.0013186366
c785492c757646319623d38aeab1e038aab58141435d804783de2cebdf649c5b,0,0.0014466771
d7405a0b884f03f3521d4ac2aa63747fb7a1e400fdda81e6adc48da22225f53e,0,0.0010912238
6a0f7eb3541c57471e324fdaa96a4e6ddc1e9517e861bbcab762d274044a220e,0,0.08047533
efa4ec3b8f9025aea4387573327e971449638b3b3a284710b8c4356bce3ec35b,0,0.020962758
3c2a9d84877ecebad135830aaf0f2cfa56df88e391b1c35bcd6502f0fa455afb,0,0.0004957006
d9498649ab9fc53893a2eda72915f3d15ecbe815d400f0272dbac70ca07180fa,0,0.00012059972
a2f351ce30aae5e479cb5da94e2a8dde9d9536ba44653437273ba65f30e771f9,0,0.0008787794
620449cf30f64fd5b3ff2f1f4f7c2d74826d707fe62090cb691490246e7a3562,0,0.0019384882
680407af9e607051fd43277cb6e6a09cdc47be7bbf6aa94b079ddab6817b58b5,0,0.0095437635
4f1d7e81d89652bb80d12dcb9c2f0f42ef81378a595f052caf306931745d9dc4,0,0.003233468
11fd1cb381f4e08784aaab18abd91d08a902844901fd4511df4ce01b5ad711c4,0,0.0022500942
3bb8921a1c89b6767e8686762ac07e3b11fc27ead9f343c9dec13f7cdd154054,0,0.020962758
7bb4d28556b820f45e7a1683da473d0225dc81e3d6dcae3060b657820efd713e,0,0.0041246265
fc82f108b1db7cca2fa53a8d6d968b7506a6af70f523d72c0537e7f3857b6b7f,0,0.0064373827
af560738627d4efc9ace75e708fc48aad6a24c78ef43a89daca27e16ff3829f8,0,0.00035574916
9c44879cc8a84856fecc008d73cd4d64ab1eeb6edf090e1513fb061cf2151a65,0,0.015725488
bb3ebb098373a709796599f5a4fa51be77601f68c9d21c01328439c4a097ad12,0,0.020962758
de365d9e2d8e3fa08b1501a0079a95cd0b37fee6186dbd9eba2a4c22d7268473,0,0.020962758
617335ce9f48ed6ea87826ede1faeaf0e0d5f242ab316f1a4fd00f30ee6bf59b,0,0.0011055988
d89541c1686462c1fa18706d78cbcd13bc4e2b904746d8b6c95627a57cf61a11,0,0.008914695
be7c93f6929f9f80eb76801911ce3f000a53b27cd5623e01937ccb5a76049dbf,0,0.002326444
07745e453754f290db29265ac48ad3fd55ad94c43e732609722f77021216f96b,0,0.020962758
f593b5574505134c90993039a12edf270ac1fc45c4ca9f2f7e8227e69a2db079,0,0.0028890385
500747b651e90114b89357544c50b7a4bbe5e1abd1daf068400a4d6a6fdd9f03,0,0.020962758
7fbb18b9584c6e9ddf379ea622d9c1e9300c587c68754a3eef6aeeef3a9d789c,0,0.012240093
b594eac6f63ad95b170dfe9a8a7305685045d3a0a3ba2b819812815875ea3b23,0,0.0003960378
969ca853feed4b4cd12c4952a8932b294f9f3114c92e53bbd8885452691d2c9c,0,0.020962758
6a6b8e1ab998cf226f4ae1c6706f6b0a3748c76edda857c23f5e0459554785ca,0,0.00044355128
797cfa282df6d1f529c2381ece19c9cf7b44d44e7ec7485fc1d697b885fb3c75,0,0.06091494
b6590cb3ac944efe29c3e7c2aa02b062776cd09e15b87339e65536031ef3e23a,0,0.053584117
977dca81dc81d8d82644ffdfe41ff63d8ed7e291f8ba3fc2801ffd9b78f5146b,0,0.0029387875
b1133b7fba7ddec29e6a669f04bb23a3d31dbfda8d343ab1c9784370e1ad307f,0,0.00027440157
bcf834bef7ed67dfa622bd71f9abccca28fabbfbc5d32fb4d14cd39d765b7de2,0,0.00368459
a058390b8485815f9bdc42e72e09b4d220a9db9830f330da7694ef84a408f13b,0,0.0020346765
d167b5e2fd9f62e184e35d455c7568fa12626875bfa5934f69a1dff67a1a0c22,0,0.00019182818
ceb9d65d680734eefe7f1e069fdfadaef509f7755e1b3570173e8f833fb0411d,0,0.00018505062
e9945d47b3f8573b8dee4029e8af641ad23e64ef302ad78a34ec928430702380,0,0.00045295033
e517835fe925db3a375fbeb921f75e27649fd65838b8fe56852ef5386b129bb5,0,0.00071370625
acb337fd92cd13262ce0598fe64101e28b5cfe30808129c23fdabd77097d13ec,0,0.0010313375
a56921d852ada0f7fd814f18c6f4b251d6eabe28a045492797487c3080bd48d9,0,0.29054928
1cda7eb9f315ecaafcab81b87bc2f268ae92ddd961a6f3e917cd1354bd7bdd99,0,0.2993986
50412bff26f71a6aa0a373746b33c02364daacf44510caa22a909814576812ed,0,0.003237594
a7cc74f0e05ca8233de103516b3c8abf3b3cd2688a531ebad684fa3e210bd785,0,0.110321365
7c440add57d312fac4d4a50b8a92f5c54324da773b40543215e539f1bfce521c,0,0.069631875
ef0f867f06157527fe236f218f35ad5293a78c4729f5fefa925926d03dc15d62,0,0.0019280217
53a2d2992439d2e607402519700eec8a50a0fd1fe032f081a2fe77fcd7e7c419,0,0.012754046
8669799e08a1c0eeaf8782b6ca6c3e3668e5e28a77fa1ae0bcb0d11ae723acd3,0,0.002423714
f21323ff433c4ce4a7b39c027ddaf1505d40d4ac0b27bf5788bd0ebec90602e0,0,0.37572083
159aba228407a582f74ff34267b657795e61591b70ef1c8d5cd6960f8187cca4,0,0.103551045
201cfec3c3a7496eb55d2b42b62d315fb66bf7b7fd10f33aa9a5c7de480dba03,0,0.00018782393
e5c1f95cecbfd42d58fe84478354922f651520ce1dcc81d021387df05c32d9f9,0,0.002353627
ba6c78602e250c0411849127525750a104b6f56d2eff36794d9f28e6f1958d4e,0,0.021301517
02968b6acb861853c15d588443e718d5c049f28ada7745c5f9e678d5642218b7,0,0.0019200934
b51cc3b54caab0522924477fea99398e8b1e68ae1eb42f3cfa5c3ec4866b6337,0,0.00012732853
e76bb054b9716a7a5ebd1f284decf5b40f612ecb1fba26cf2b9d4512a853c5fd,0,0.081903614
e8a7da9c90b151c9a8fa6b43f74f28549f6784fb1cab48ad2b9c587ca03568c5,0,0.007357014
ad8d442a5150d6aa950c0df204c5f2295b1bea44dac5b8fdfa21c8906415dae1,0,0.005189944
a7ee5a88d60749c0bfbd45cf03925dbcfac2b1e8395d94f7360db552b29e451c,1,0.98343855
baefd30d3e528001b242e899a04bdf69c26696105fc93e36f72f5bae84d60ac9,0,0.00046044
7db99e76de22fdc7c66ddf13242371b66c2ff1808f7e17d6db024a80b187d4e4,0,0.0011530871
18183dbc328a1c47b73f37a929e056f5772a0bded17e116851c23c2730f48437,0,0.091148555
a01296a47224082c5ae05750fa6690982efe79b4e2d9c4c780295bb7f404755d,0,0.00069802476
fab9030d79da67d445d5225772f25c694364a59bc6ea60adcd79393719ee5187,0,0.0001085201
cceb51a77c5953cb1820bae5d5281119005f30863351befa5acec9cd1cf7029e,0,0.004630237
eb12f781c11f1cae35e6d1f9227231c3cffb4a51e6e8d88b0bf56ebfcb15bcc0,0,0.003208253
e5bfb295ae0a799232bd09d1350a61cc7bd366300587a2a74f0ac45cb098ef06,0,0.0005713936
c8170efaac92efa902c501b34ed4c983bb9c486eed0a1841771d28bee03a5945,0,0.017002292
3b6b9569f5ef01f21de26c34fa79cc01f77735fd80574a4ffb99024d352c757e,0,0.0059855795
050599973c749e6bfe15d17123c76623b76c4c916dd7669b56e21b27585df991,0,0.0004341034
3af0b07aceacbb98c1c2318007e5dac23fbf3e3c54f0049a3773b4c38670f78b,0,8.8823406e-05
dd502f21b10f05b567150a0835b0b6ba7075c560dd69c131b503dd4cf272b3d8,0,0.021409215
d4354cbd03d09e4f71961f336d0e03cbf3ccb81f280a401b4a0095b56565df8c,0,0.0037335542
9850ae0f385227cd2f4d0ffabe9bba6c48009d43becdde4b11513f6203db5030,0,0.00018505062
64e02a4f568113328847839d1c4d9602ac31bd78cbc579e67d0d39c257fd86e4,0,0.032621577
eab7bca15d2d412eb4c8507545c9c07508c5c31ecea0d123ee0ab459a9abfebe,0,0.0037557704
9916f0f768b5d7d4621b6d69344597fe66fa41c9364e602c8d0af2f254a69ed4,0,0.0012028964
0fe8f76d8503cd247054e72cf875721643f64a59d260b754110d64788c909571,0,0.00018505062
ed0f7dcd1740cf2f8f12bba8b537b907a2675594f1c3b076eb0a1e2f24a0bbff,0,0.3053258
f65d967627092d61f69765a3bed770ebb9df5b5293942c22851d4dedea2e9593,0,0.011145564
703c764e9ef1c11b77fce19df35d331e02a39014aaa316168c0b90c305991275,0,0.0052845036
996f53f07ffd612022e2cee58064328888fec7b060dfc416aba6a674b2274e34,0,0.6317006
8e418f5d93fa50b78be4c7af3915e02130a167d866f9c0745a956104bdda654c,0,0.14119181
e3de05cade9736ebdffa038ee658f90991cc1eae4599ea5c8a1e7618f03c2c59,0,0.3430819
623577c2beadf59a7503415ce486d393d5f44c4eaa32535243d413c13f0d13a3,0,0.02946542
50f8bf71e7dfa93068f064f53af0a9a53efc279ab031332a40d5dda8b0c40d24,0,0.006690816
bbcd800742b0eadf37d649ffb80a352ff3c66b724b08fdb747adb28cf3fbf14d,0,0.00029326294
5bc3d6e66e429cb10b0f39703588d68fe2ffcd808abc05e754fd5a4b0acee0cc,0,0.00019369277
721e177c9c6a15af38abb112dfd2c4de19558a8640bf90a1ef447cae54077066,0,0.004744918
5016f9be72458d45fa9277cf8db3cde5da8b2ec4e579bd6166b4c9cede62e160,0,0.004210235
a37b3db3b03da6d577e5b5cbfd806ee1a93565b59a9dc756cd2ee0de307200c7,0,0.00042458315
5e7562bf7a098e451d39cc256b701f1f4efe8219fced81132a65ecd4b878aa06,0,0.00050599553
251fbf3254783e39e859b26800da891bfd1b049493ef1c68daf459660bbacfed,0,0.03728149
822d01df0e93c41fd11324a11a0af5e6d420972f82dd9d3637eb658a247de204,0,0.0345622
8fde87a4bfafd1f1a46e3ee4e3eae4c25ca725d569d752f62f38841380cb4fbb,0,0.01695482
3095280703f0c856b82f46a3169e938126b8f077591db5b7b336fc1faff2b158,0,0.115878224
fa2e88c362233c7532f04231093b45a9ae35bbbc5cf929c8598138f7aecd6c58,0,0.00027349524
cb15322f6dcbe61404d41a0eb987db83730e149d80703162b344f066d4c469dc,0,0.0010507721
e0c039e23281713a10416e89c0478ce57fbc1f39588a4f13fedbaff3af51567a,0,0.0029578914
db738ec9cd9bd06797a890bfdfe3f8230ac72b6b5586f47c85b86fad494845e5,0,0.009033451
41952e855fa4469a68debe840daa941afb022a2bfeb409e1cef50e58ce8e7568,0,0.0007716612
8b00ffcc3934d4a1c0d66579040ce96063acfec35731ef6053a139a565a1f49f,0,0.004813134
4e61974b4181e15f234f21c0537d196df62138a7378455907ed2aa2250d6127f,0,0.014643619
3edeba57b0cc6a60423c16d7b8a11223d772f2f5d283ddc9adfb6093d6ed8e78,0,0.011273884
b77d4704a07c42842b8489a04102395e91b2090b97a4af39ef0a62e8f3ae8167,0,0.030643938
f3dac7113a6b0b8c0c8ccc0e1831b0a5052bec9156e4b073e197ce2840a3a3a9,0,0.000787203
f8c05632c3a41f44bd5f258bc9e023216f1d2c74eea5a5d5b1941e9a0cd451b3,0,0.00015814281
8fbb5545c0f955065d0a9433a2f2110ed252186a4fbe800bd3142233cd72a3fa,0,0.00086394156
3376cdbfbbbc02bcb265985faa042e85bc9c34af74183c77f420970a735454a1,0,0.021734754
447ec839a27de4a37673c512676ffbe512b53509eb438063019f5b37b02f3e77,0,0.0011933175
d00ab3f9f2c618d635a54b3ce3343a693dd7ff2f632f8ca32e3cdf80f7363d76,0,0.0006088124
4452e1f7ca8366a434b2d5b0ec0b5f0572530119f22d7725268a5d9e92832e4f,0,0.00084775634
00d25c0414194c1ce4630f4830448729f39eb0174e4358c6e1b953d3570a50be,1,0.101994134
df40f4c7d512a381f37e917b633732827bb3044617608ed8d71f43d6b78ce417,0,0.018009348
1695a51f5741c602fab50f389949e0d356a639708fc97663b0fc8a2a2d47ee81,0,0.0015355343
4b5f4f7fbf1206fa83a2e53bea69956b0565e73f28f5cea22eb92b4b7e66bd1f,0,0.027635807
46c47d502dc14d0ee8463d4de3cfaf3b35b0f14e0f63919789bd97beefd5a1ff,0,0.027635807
040af380e5e0d5bd4240646f0ff6a17019f69a5da573ca550d87bf419d52db75,0,0.2232568
25b2d81e18dceb5305530ffe0270f67a2947ac5f7067d9907d5ff8d8642640d2,0,0.0043597813
b3b602342ac62631a545301a523d476d25b1b9947a51f02ea86d90971f544742,0,0.013507372
c1254e91de71156170001d83ac52d6df13563366eed8d671168c9948151d4311,0,0.005928138
6abebbf815bc412feebfe794b9a68112f67471d4393ecba48d4943cdf70aafb6,0,0.0012815204
57ffdd3db654c5098f15864adf18932cab43940e1dbd1700853caa513e1c48f4,0,0.0017891217
8f95199c2063e506df2c5a3efb832df66c779fa916ed754ef947c41781da9044,0,0.012578836
7554810286e168e9a22e355b2d8f155f724f28fe83ed276b15dc6fb470d905d8,0,0.006977794
ac8d8740cebeb1dd4f86c8202923db2c63592b885a421a1277496587e63a256c,0,0.00027349524
580b7d8c3ca2302526a081834f31b092104c30d373a734c33a8d2218d086e7e9,0,0.00065028644
57b11c7908348a7bcfac45cc7ae6155209f7f3ea763072633b372cdd7340a943,0,0.010677446
885f8fbfbc3eb4b788a4759f45cc83123b926a645a6a5dd5870f9fca5c88ab09,0,0.00058372784
9afc05d6da7e64c8918a057031d45de7cbd0fa113d1fb2505959492086752894,0,0.00968898
f55c8199ece0f9247ddb74c8eb216fdb1758dea20a9da3f517061f32f846ace6,0,0.0017304099
03b75e3d1ea5023f58fae0ad8132d230f611d237d1990104013d8d1ddb189746,0,0.0006865109
93df9552a8f14c398ccab3d45c97ab20754c0597dfd61049d926f29ca7be7aa0,0,0.013448061
3808ab37248449858e97092ac86edead4d4cce3657f40eea59f82a7d52c98c3c,0,0.011287319
ad23701ec26e0d37bd01eb7a8715a20dbe7d1f04dc950be831949ffadb97c0e2,0,0.013394154
53967d378f112a434f57dd20b36b63964b1587100823c308552fe324f691550a,0,0.00074753124
f8cadf7b5c38180b084bf842134d919dbcfedc202e989ef59fc584a5c608abc3,0,0.012859359
396ca3f554f10dea947beda057eb4abc8578da35975ee70fead8418f1aae108f,0,0.013448061
381492463585cbb235c506c2d90ee6c62fd712c97ce505ceb6faf2dcc48c8395,0,0.0026727798
91ba65e41de0a2585d4381ffd493af0da31a17bc4c68c6c14f75a84a19e9a8eb,0,0.046115387
4ea00a20ef3485129a01ffe0bebeb8fcf2375dddbf0ae6b4a01ca183dbb8b6cd,0,0.06251616
4bdaa917311c14c6f831fbc8aeae19b347d927344cacd8a54e1814f941df7849,0,0.0014715552
2ef0dbe7d8e206e6ea91796dcc9523183d195d1bc2f7283c9b5a3ba64d376250,0,0.0041400227
7b4e23b26a7f5ee86f1c8bb36cb16d257122af8dbdb85d583dcd1b2039096540,0,0.0012693162
9d56967c9260b43a02c55468f0fd910a2182377f6a5d4d2ce11065803069d124,0,0.0049547753
98a9854d7b1e09c3dfccbb111cf147c1a05aa207d4d7280b700533453657fedc,0,6.6145374e-05
0c38935359d0cde7f0e2efce755ee394bdfb1d143a5bdafa072c8e32d0c1d022,0,0.00017513198
6f38aa2242c494627ca70a05725472e44a59c714989061591658adfdf56fb22e,0,0.0012369414
01dbff04e65ced5cf283aa12fd87766ce933fc7dc84869da4399b202f9c30bb0,0,0.00041143212
25a8ee700007888d2348178cd8b712485e37723b3d3a7deae43717f21fe39494,0,0.056481645
84d1c58d1c4493999282dc4528f41970f6c14794d6acc95613e628e07dc867e1,0,0.0028431234
17e59b573d80643e2b37ca2776da6daba46b48373de64f434644565e90300b33,0,0.0135310665
9b64260051e292d2256e7fe22a09c3a614cce045fe847080ae3e022f05e6e864,0,0.0028027827
7ea4bbe65fc7599cd1e900036926c63faaa5ce881ad5ef26aedd773ab257627c,0,0.037077136
e3b281c36ec2f2da4517405484d2d44b6b266a4cf0f9c005499ddb491a3bc2a5,0,0.0014294226
c0febebc59833dc117fca22873bcc8cd469d4a7b2d4b671d17e59ec57f9c1003,0,0.19771688
5b91787e462886ef08b5cbf5d89eb22431970fa070f4f4544ed8163070f7a087,0,0.02847904
63d09b933cf35cbad8e5780d2701226003be93c1d246b53a9fb5e968a5dc7260,0,0.019250637
2de278a00056bfe7f378b79e1ccde54137e6a7e1fa4ae048ad980ec1358b6eb2,0,0.017417438
0f9a55eaca003b64aebe2b400d4ce8cc3a6f04a233dd2b757306532a0099907b,0,0.0011261012
cf4c47ea0a31ce2e49631a39e82d2aeba474002bb3315c243ead5c4d7ad50815,0,0.025026696
775c3484979b2ddf60720a8b99d7db88ab05de860fe3f00e5c3361befbedcd95,0,0.058687124
2a6a48411640a4ac166f5df586b499e890bab6c8055d6290391207da0a9833a9,0,0.08118723
1eb3dbc4e31e0286332c5a76513befed2b5fe081607af6a371768dfe01c5d12c,0,0.00039511934
fcdcfa5de449774606e1630d0b69c34772b600be5f91c8e23fc86395bb4c8e99,0,0.0012195301
1334daab61e974636c76799f762b5b8f414a21ae835f96721d011f6202eb847a,0,0.0072968206
97e91ae61eeb98e91dbfdef049a93f4b6ec258c4ca2a7779879f56c3e70ebe4d,0,0.29171148
da60c2e7dd86a825ae1a6565a2a79713e1461abc4e05b0fcb48252929501c141,0,0.0056747757
3867e9af733980274e15b4e5adc40242fe1dd9a03386dc859f12795504c36117,0,0.009505806
c369dc3a695920982c5f99afd5fe3dd7e1f9203e46c81a8042fccbc53b9e0596,0,0.0022296114
804dede1b8a498596802e58cf539b52af79a5c4aa033be8230ff26718595bf1b,0,0.017530471
9a001ccf691d175ab4fa75a2fa1fcbd56a4d82b089a965e6c2923280319628ce,0,0.00027349524
ed241826ebf80ff86412a3b8107c612ee11bedc69bbc27e28e866ec43e24b93a,0,9.461696e-05
c10b3619cac35f3960cc2b63c2df3c226f57e7c0afbccc4b60df451293d32ee7,0,0.00010049336
9c03d04f9b3259e951f79dcc8764a94456167a68b7e446771c630c1a2c597f8d,0,0.0028025722
850d3fa7e466774ac5f97305eb4e267bc434f5ea9e989e5dc5ba7dc0142c42b0,0,0.0015513964
fe17f7d2427496bed1e9373f97e3bc532eccff8d2ae93c52c9d55e550c3eca34,0,0.0026193624
d61c5e3beeb33999421cdc81b7156cb5a29d3b25e5ac7cc4207b87e5599d6028,0,0.0006395787
8b6e21b79a10480531c1e95703f54f038f0b6c4ef1b9316d5358f83dacbdfe34,0,6.6145374e-05
db7ca70bea561ec74c8fa8c13109b6c92852bb25b6ecf2f3694e76a752b170f2,0,0.025348023
ec01b6e5b1f54f37112c0c4a58eaed81c7b06d0a9f1e7ed26ea84888906aa97d,0,0.000846957
63ec3201d816e8b9e34df092aaec2c25aa4b29a2cadc2085af2cbc901749356b,0,0.00117212
5e794ca92916c59840456fc8c6c93ec647276703dae88f3c5cb1aa8bd8c12dbf,0,0.00117212
b792f51600e085f9775e3687c087e1eb3baac9fb46a5464532302995654db750,0,0.0030536854
bfa3f430daa4a3022c7c46da86f33bb8ea80f6ee1561eb046af76f5ba6ee1891,0,0.0075525683
a9cf6137960d710ed8dd5f229787e0431eddf221eaaaf849661f2eea2d2a9209,0,0.18770753
ce28a63479bbc93a199730bfb5e7b9e791d341b4e6983b0c7e77c26abf5075aa,0,0.0009888433
8c6675da45b0e7361e8afc4976b8768cac370f76770d381fa71e4d2ce6ad4fdb,0,0.0018011121
4f53d536f5b31f9d987203cc7cabb4e0c469fad9bae9b1d534e11d5de7195e41,0,0.0047464836
37984c376a5998a0bc7dbcbd434d96af91007a8fc66770d9f67892e09bb129e7,0,0.0011511572
05d7fb5b40ca10c3da8f8eb264253dbeee321ea3b1c87a8e97d1367b487ca81c,0,0.2231467
